date,true_shaped,pred_shaped,true_identity,pred_identity,pair
2018-02-18 23:30:00,-1.4295216,-1.4135,-1.4295216,-0.8284869,ETTm2::Autoformer
2018-02-18 23:45:00,-1.4295216,-1.4243867,-1.4295216,-0.8389759,ETTm2::Autoformer
2018-02-19 00:00:00,-1.4295216,-1.3917128,-1.4295216,-0.84286433,ETTm2::Autoformer
2018-02-19 00:15:00,-1.4295216,-1.4104881,-1.4295216,-0.95072913,ETTm2::Autoformer
2018-02-19 00:30:00,-1.4295216,-1.4122577,-1.4295216,-1.0718759,ETTm2::Autoformer
2018-02-19 00:45:00,-1.4295216,-1.4156731,-1.4295216,-1.1480062,ETTm2::Autoformer
2018-02-19 01:00:00,-1.4295216,-1.4114188,-1.4295216,-1.217357,ETTm2::Autoformer
2018-02-19 01:15:00,-1.4295216,-1.3793919,-1.4295216,-1.2456686,ETTm2::Autoformer
2018-02-19 01:30:00,-1.4295216,-1.3640485,-1.4295216,-1.2670192,ETTm2::Autoformer
2018-02-19 01:45:00,-1.4295216,-1.3906659,-1.4295216,-1.3092022,ETTm2::Autoformer
2018-02-19 02:00:00,-1.4295216,-1.4146653,-1.4295216,-1.3571566,ETTm2::Autoformer
2018-02-19 02:15:00,-1.4295216,-1.4216264,-1.4295216,-1.3860024,ETTm2::Autoformer
2018-02-19 02:30:00,-1.4295216,-1.4305031,-1.4295216,-1.375094,ETTm2::Autoformer
2018-02-19 02:45:00,-1.4295216,-1.4252363,-1.4295216,-1.3204336,ETTm2::Autoformer
2018-02-19 03:00:00,-1.4295216,-1.4354161,-1.4295216,-1.30446,ETTm2::Autoformer
2018-02-19 03:15:00,-1.4295216,-1.4361299,-1.4295216,-1.267746,ETTm2::Autoformer
2018-02-19 03:30:00,-1.4295216,-1.4697585,-1.4295216,-1.2487366,ETTm2::Autoformer
2018-02-19 03:45:00,-1.4295216,-1.4688625,-1.4295216,-1.2510779,ETTm2::Autoformer
2018-02-19 04:00:00,-1.4295216,-1.4544266,-1.4295216,-1.2896392,ETTm2::Autoformer
2018-02-19 04:15:00,-1.4295216,-1.4846389,-1.4295216,-1.3369564,ETTm2::Autoformer
2018-02-19 04:30:00,-1.4295216,-1.5109324,-1.4295216,-1.3867294,ETTm2::Autoformer
2018-02-19 04:45:00,-1.4674726,-1.4994246,-1.4674726,-1.4657004,ETTm2::Autoformer
2018-02-19 05:00:00,-1.4674726,-1.48898,-1.4674726,-1.5286171,ETTm2::Autoformer
2018-02-19 05:15:00,-1.4674726,-1.5567704,-1.4674726,-1.5184679,ETTm2::Autoformer
2018-02-19 05:30:00,-1.4674726,-1.60564,-1.4674726,-1.5374668,ETTm2::Autoformer
2018-02-19 05:45:00,-1.4674726,-1.6128097,-1.4674726,-1.5955604,ETTm2::Autoformer
2018-02-19 06:00:00,-1.4674726,-1.6166373,-1.4674726,-1.6509796,ETTm2::Autoformer
2018-02-19 06:15:00,-1.4674726,-1.6052822,-1.4674726,-1.6412872,ETTm2::Autoformer
2018-02-19 06:30:00,-1.4484755,-1.5907577,-1.4484755,-1.5852258,ETTm2::Autoformer
2018-02-19 06:45:00,-1.4484755,-1.5675565,-1.4484755,-1.5202215,ETTm2::Autoformer
2018-02-19 07:00:00,-1.4295216,-1.534946,-1.4295216,-1.4431671,ETTm2::Autoformer
2018-02-19 07:15:00,-1.4295216,-1.493183,-1.4295216,-1.4024757,ETTm2::Autoformer
2018-02-19 07:30:00,-1.4295216,-1.4791735,-1.4295216,-1.3648686,ETTm2::Autoformer
2018-02-19 07:45:00,-1.4295216,-1.4887578,-1.4295216,-1.3284076,ETTm2::Autoformer
2018-02-19 08:00:00,-1.4295216,-1.4938031,-1.4295216,-1.3356125,ETTm2::Autoformer
2018-02-19 08:15:00,-1.4295216,-1.4812154,-1.4295216,-1.4402406,ETTm2::Autoformer
2018-02-19 08:30:00,-1.4295216,-1.4631666,-1.4295216,-1.4402884,ETTm2::Autoformer
2018-02-19 08:45:00,-1.4484755,-1.4771563,-1.4484755,-1.360867,ETTm2::Autoformer
2018-02-19 09:00:00,-1.4674726,-1.4909086,-1.4674726,-1.2791408,ETTm2::Autoformer
2018-02-19 09:15:00,-1.4674726,-1.455296,-1.4674726,-1.2398789,ETTm2::Autoformer
2018-02-19 09:30:00,-1.4674726,-1.4263713,-1.4674726,-1.2488021,ETTm2::Autoformer
2018-02-19 09:45:00,-1.5054234,-1.4185772,-1.5054234,-1.2634826,ETTm2::Autoformer
2018-02-19 10:00:00,-1.5054234,-1.4277419,-1.5054234,-1.2372782,ETTm2::Autoformer
2018-02-19 10:15:00,-1.5054234,-1.4550657,-1.5054234,-1.2093616,ETTm2::Autoformer
2018-02-19 10:30:00,-1.5054234,-1.4733028,-1.5054234,-1.2660218,ETTm2::Autoformer
2018-02-19 10:45:00,-1.5054234,-1.4811804,-1.5054234,-1.3833284,ETTm2::Autoformer
2018-02-19 11:00:00,-1.5054234,-1.476637,-1.5054234,-1.4039196,ETTm2::Autoformer
2018-02-19 11:15:00,-1.5054234,-1.4409792,-1.5054234,-1.2980047,ETTm2::Autoformer
2018-02-19 11:30:00,-1.5054234,-1.4225682,-1.5054234,-1.2220205,ETTm2::Autoformer
2018-02-19 11:45:00,-1.5054234,-1.4594641,-1.5054234,-1.2526237,ETTm2::Autoformer
2018-02-19 12:00:00,-1.5054234,-1.4681427,-1.5054234,-1.2927725,ETTm2::Autoformer
2018-02-19 12:15:00,-1.5054234,-1.4807644,-1.5054234,-1.3034008,ETTm2::Autoformer
2018-02-19 12:30:00,-1.5054234,-1.5021757,-1.5054234,-1.2721499,ETTm2::Autoformer
2018-02-19 12:45:00,-1.5054234,-1.5243704,-1.5054234,-1.2236962,ETTm2::Autoformer
2018-02-19 13:00:00,-1.5054234,-1.5485398,-1.5054234,-1.2444533,ETTm2::Autoformer
2018-02-19 13:15:00,-1.5054234,-1.5451505,-1.5054234,-1.3184384,ETTm2::Autoformer
2018-02-19 13:30:00,-1.5054234,-1.5100158,-1.5054234,-1.3727136,ETTm2::Autoformer
2018-02-19 13:45:00,-1.4864696,-1.5260786,-1.4864696,-1.3544046,ETTm2::Autoformer
2018-02-19 14:00:00,-1.4674726,-1.5108277,-1.4674726,-1.2813257,ETTm2::Autoformer
2018-02-19 14:15:00,-1.4674726,-1.4821665,-1.4674726,-1.2480623,ETTm2::Autoformer
2018-02-19 14:30:00,-1.4674726,-1.4870741,-1.4674726,-1.1833464,ETTm2::Autoformer
2018-02-19 14:45:00,-1.4484755,-1.4886245,-1.4484755,-1.189922,ETTm2::Autoformer
2018-02-19 15:00:00,-1.4295216,-1.4528657,-1.4295216,-1.2683417,ETTm2::Autoformer
2018-02-19 15:15:00,-1.4295216,-1.4803854,-1.4295216,-1.2887485,ETTm2::Autoformer
2018-02-19 15:30:00,-1.4295216,-1.4910985,-1.4295216,-1.3019418,ETTm2::Autoformer
2018-02-19 15:45:00,-1.3915707,-1.4683822,-1.3915707,-1.3330133,ETTm2::Autoformer
2018-02-19 16:00:00,-1.3915707,-1.4549448,-1.3915707,-1.3252622,ETTm2::Autoformer
2018-02-19 16:15:00,-1.3915707,-1.4377071,-1.3915707,-1.2317003,ETTm2::Autoformer
2018-02-19 16:30:00,-1.3725736,-1.4102538,-1.3725736,-1.1356947,ETTm2::Autoformer
2018-02-19 16:45:00,-1.3725736,-1.4675143,-1.3725736,-1.1479679,ETTm2::Autoformer
2018-02-19 17:00:00,-1.3536198,-1.475418,-1.3536198,-1.1438149,ETTm2::Autoformer
2018-02-19 17:15:00,-1.3536198,-1.4855627,-1.3536198,-1.1060635,ETTm2::Autoformer
2018-02-19 17:30:00,-1.3536198,-1.47506,-1.3536198,-1.0765816,ETTm2::Autoformer
2018-02-19 17:45:00,-1.3536198,-1.4698584,-1.3536198,-1.0720556,ETTm2::Autoformer
2018-02-19 18:00:00,-1.3346659,-1.4644262,-1.3346659,-1.0649556,ETTm2::Autoformer
2018-02-19 18:15:00,-1.3346659,-1.4542563,-1.3346659,-0.97220016,ETTm2::Autoformer
2018-02-19 18:30:00,-1.3346659,-1.4092108,-1.3346659,-0.97532266,ETTm2::Autoformer
2018-02-19 18:45:00,-1.3346659,-1.195268,-1.3346659,-1.0130807,ETTm2::Autoformer
2018-02-15 15:15:00,-1.0690094,-1.2186412,-1.0690094,-0.8550644,ETTm2::Crossformer
2018-02-15 15:30:00,-1.0690094,-1.235028,-1.0690094,-0.9290757,ETTm2::Crossformer
2018-02-15 15:45:00,-1.0880065,-1.2212679,-1.0880065,-0.84158957,ETTm2::Crossformer
2018-02-15 16:00:00,-1.0880065,-1.2499809,-1.0880065,-0.94248843,ETTm2::Crossformer
2018-02-15 16:15:00,-1.0880065,-1.2981393,-1.0880065,-0.89794135,ETTm2::Crossformer
2018-02-15 16:30:00,-1.1259574,-1.2920628,-1.1259574,-0.7574854,ETTm2::Crossformer
2018-02-15 16:45:00,-1.1449544,-1.2531203,-1.1449544,-0.8294636,ETTm2::Crossformer
2018-02-15 17:00:00,-1.1639084,-1.2458526,-1.1639084,-0.79546934,ETTm2::Crossformer
2018-02-15 17:15:00,-1.1828623,-1.2322766,-1.1828623,-0.81800765,ETTm2::Crossformer
2018-02-15 17:30:00,-1.2018592,-1.2127534,-1.2018592,-0.7602325,ETTm2::Crossformer
2018-02-15 17:45:00,-1.2208563,-1.1751633,-1.2208563,-0.79973614,ETTm2::Crossformer
2018-02-15 18:00:00,-1.2398102,-1.1556071,-1.2398102,-0.6673428,ETTm2::Crossformer
2018-02-15 18:15:00,-1.2398102,-1.2616117,-1.2398102,-0.77452326,ETTm2::Crossformer
2018-02-15 18:30:00,-1.2398102,-1.2036245,-1.2398102,-0.73237807,ETTm2::Crossformer
2018-02-15 18:45:00,-1.2398102,-1.2064712,-1.2398102,-0.70257753,ETTm2::Crossformer
2018-02-15 19:00:00,-1.2398102,-1.2718496,-1.2398102,-0.74802494,ETTm2::Crossformer
2018-02-15 19:15:00,-1.2398102,-1.2460191,-1.2398102,-0.74542445,ETTm2::Crossformer
2018-02-15 19:30:00,-1.2398102,-1.2552736,-1.2398102,-0.7903971,ETTm2::Crossformer
2018-02-15 19:45:00,-1.2398102,-1.2178227,-1.2398102,-0.7248776,ETTm2::Crossformer
2018-02-15 20:00:00,-1.2588072,-1.2186031,-1.2588072,-0.66993797,ETTm2::Crossformer
2018-02-15 20:15:00,-1.2777611,-1.2632333,-1.2777611,-0.66171354,ETTm2::Crossformer
2018-02-15 20:30:00,-1.2777611,-1.2580591,-1.2777611,-0.6815204,ETTm2::Crossformer
2018-02-15 20:45:00,-1.2777611,-1.2920451,-1.2777611,-0.7086301,ETTm2::Crossformer
2018-02-15 21:00:00,-1.2967149,-1.1763135,-1.2967149,-0.5882292,ETTm2::Crossformer
2018-02-15 21:15:00,-1.315712,-1.3703237,-1.315712,-0.6004251,ETTm2::Crossformer
2018-02-15 21:30:00,-1.315712,-1.4144402,-1.315712,-0.6380576,ETTm2::Crossformer
2018-02-15 21:45:00,-1.315712,-1.341465,-1.315712,-0.682873,ETTm2::Crossformer
2018-02-15 22:00:00,-1.315712,-1.3733108,-1.315712,-0.60549587,ETTm2::Crossformer
2018-02-15 22:15:00,-1.315712,-1.3334262,-1.315712,-0.6024303,ETTm2::Crossformer
2018-02-15 22:30:00,-1.315712,-1.3333766,-1.315712,-0.62584823,ETTm2::Crossformer
2018-02-15 22:45:00,-1.315712,-1.3727478,-1.315712,-0.71166563,ETTm2::Crossformer
2018-02-15 23:00:00,-1.315712,-1.3983499,-1.315712,-0.6696105,ETTm2::Crossformer
2018-02-15 23:15:00,-1.315712,-1.3248155,-1.315712,-0.6011381,ETTm2::Crossformer
2018-02-15 23:30:00,-1.315712,-1.2987552,-1.315712,-0.67173785,ETTm2::Crossformer
2018-02-15 23:45:00,-1.315712,-1.265398,-1.315712,-0.5961349,ETTm2::Crossformer
2018-02-16 00:00:00,-1.315712,-1.2690887,-1.315712,-0.5595063,ETTm2::Crossformer
2018-02-16 00:15:00,-1.3536198,-1.3522667,-1.3536198,-0.6295501,ETTm2::Crossformer
2018-02-16 00:30:00,-1.3536198,-1.3938043,-1.3536198,-0.7006475,ETTm2::Crossformer
2018-02-16 00:45:00,-1.3915707,-1.3989986,-1.3915707,-0.7052893,ETTm2::Crossformer
2018-02-16 01:00:00,-1.3915707,-1.393628,-1.3915707,-0.60894233,ETTm2::Crossformer
2018-02-16 01:15:00,-1.3915707,-1.4994328,-1.3915707,-0.6506104,ETTm2::Crossformer
2018-02-16 01:30:00,-1.3915707,-1.4010885,-1.3915707,-0.6598598,ETTm2::Crossformer
2018-02-16 01:45:00,-1.3915707,-1.4254385,-1.3915707,-0.6729763,ETTm2::Crossformer
2018-02-16 02:00:00,-1.3915707,-1.4527568,-1.3915707,-0.67193526,ETTm2::Crossformer
2018-02-16 02:15:00,-1.3915707,-1.4277084,-1.3915707,-0.5610284,ETTm2::Crossformer
2018-02-16 02:30:00,-1.3915707,-1.429553,-1.3915707,-0.58374196,ETTm2::Crossformer
2018-02-16 02:45:00,-1.3915707,-1.4824774,-1.3915707,-0.6103106,ETTm2::Crossformer
2018-02-16 03:00:00,-1.3915707,-1.4014368,-1.3915707,-0.48455012,ETTm2::Crossformer
2018-02-16 03:15:00,-1.3915707,-1.4296939,-1.3915707,-0.58600336,ETTm2::Crossformer
2018-02-16 03:30:00,-1.3915707,-1.456921,-1.3915707,-0.7268721,ETTm2::Crossformer
2018-02-16 03:45:00,-1.3915707,-1.4218867,-1.3915707,-0.6288298,ETTm2::Crossformer
2018-02-16 04:00:00,-1.3915707,-1.4988382,-1.3915707,-0.7202351,ETTm2::Crossformer
2018-02-16 04:15:00,-1.4105245,-1.5019898,-1.4105245,-0.68163824,ETTm2::Crossformer
2018-02-16 04:30:00,-1.4295216,-1.5069913,-1.4295216,-0.66959953,ETTm2::Crossformer
2018-02-16 04:45:00,-1.4485186,-1.475555,-1.4485186,-0.8248843,ETTm2::Crossformer
2018-02-16 05:00:00,-1.4674726,-1.4854143,-1.4674726,-0.70247376,ETTm2::Crossformer
2018-02-16 05:15:00,-1.4674726,-1.4553477,-1.4674726,-0.84600914,ETTm2::Crossformer
2018-02-16 05:30:00,-1.4674726,-1.4787846,-1.4674726,-0.7181781,ETTm2::Crossformer
2018-02-16 05:45:00,-1.4674726,-1.3921077,-1.4674726,-0.66839784,ETTm2::Crossformer
2018-02-16 06:00:00,-1.4674726,-1.4778285,-1.4674726,-0.5627566,ETTm2::Crossformer
2018-02-16 06:15:00,-1.4674726,-1.5653222,-1.4674726,-0.7537197,ETTm2::Crossformer
2018-02-16 06:30:00,-1.4674726,-1.5747117,-1.4674726,-0.7350922,ETTm2::Crossformer
2018-02-16 06:45:00,-1.4674726,-1.5746812,-1.4674726,-0.728637,ETTm2::Crossformer
2018-02-16 07:00:00,-1.4674726,-1.5449097,-1.4674726,-0.75456476,ETTm2::Crossformer
2018-02-16 07:15:00,-1.4674726,-1.5679107,-1.4674726,-0.7832624,ETTm2::Crossformer
2018-02-16 07:30:00,-1.4674726,-1.5736449,-1.4674726,-0.7432914,ETTm2::Crossformer
2018-02-16 07:45:00,-1.4674726,-1.6286122,-1.4674726,-0.76954556,ETTm2::Crossformer
2018-02-16 08:00:00,-1.4484755,-1.4489447,-1.4484755,-0.72278976,ETTm2::Crossformer
2018-02-16 08:15:00,-1.4484755,-1.5690682,-1.4484755,-0.7248205,ETTm2::Crossformer
2018-02-16 08:30:00,-1.4484755,-1.5243026,-1.4484755,-0.7716535,ETTm2::Crossformer
2018-02-16 08:45:00,-1.4484755,-1.6131966,-1.4484755,-0.7028102,ETTm2::Crossformer
2018-02-16 09:00:00,-1.4295216,-1.5122788,-1.4295216,-0.7238367,ETTm2::Crossformer
2018-02-16 09:15:00,-1.4105678,-1.4559431,-1.4105678,-0.76713145,ETTm2::Crossformer
2018-02-16 09:30:00,-1.4105678,-1.5055089,-1.4105678,-0.743822,ETTm2::Crossformer
2018-02-16 09:45:00,-1.3915707,-1.4415678,-1.3915707,-0.7295133,ETTm2::Crossformer
2018-02-16 10:00:00,-1.3915707,-1.4190927,-1.3915707,-0.7280627,ETTm2::Crossformer
2018-02-16 10:15:00,-1.3725736,-1.483158,-1.3725736,-0.74315226,ETTm2::Crossformer
2018-02-16 10:30:00,-1.3725736,-1.415695,-1.3725736,-0.66656446,ETTm2::Crossformer
2018-02-16 10:45:00,-1.3346659,-1.4026693,-1.3346659,-0.672554,ETTm2::Crossformer
2018-02-16 11:00:00,-1.315712,-1.3813382,-1.315712,-0.67063504,ETTm2::Crossformer
2018-02-16 11:15:00,-1.315712,-1.3306038,-1.315712,-0.5413395,ETTm2::Crossformer
2018-02-16 11:30:00,-1.2967582,-1.2677741,-1.2967582,-0.70561564,ETTm2::Crossformer
2018-02-16 11:45:00,-1.2777611,-1.3243253,-1.2777611,-0.53706926,ETTm2::Crossformer
2018-02-16 12:00:00,-1.2777611,-1.3139181,-1.2777611,-0.5876614,ETTm2::Crossformer
2018-02-16 12:15:00,-1.258764,-1.0544318,-1.258764,-0.5806505,ETTm2::Crossformer
2018-02-16 12:30:00,-1.258764,-1.0106262,-1.258764,-0.5756427,ETTm2::Crossformer
2018-02-16 12:45:00,-1.258764,-0.9803572,-1.258764,-0.6036822,ETTm2::Crossformer
2018-02-16 13:00:00,-1.2208563,-1.0786822,-1.2208563,-0.609728,ETTm2::Crossformer
2018-02-16 13:15:00,-1.2208563,-1.1454325,-1.2208563,-0.6628043,ETTm2::Crossformer
2018-02-16 13:30:00,-1.2208563,-1.0700281,-1.2208563,-0.54053813,ETTm2::Crossformer
2018-02-16 13:45:00,-1.1828623,-1.0943906,-1.1828623,-0.60155904,ETTm2::Crossformer
2018-02-16 14:00:00,-1.1828623,-1.1231608,-1.1828623,-0.5402619,ETTm2::Crossformer
2018-02-16 14:15:00,-1.1828623,-1.2297201,-1.1828623,-0.4896011,ETTm2::Crossformer
2018-02-16 14:30:00,-1.1828623,-1.1094298,-1.1828623,-0.5174162,ETTm2::Crossformer
2018-02-16 14:45:00,-1.1639084,-1.0274088,-1.1639084,-0.42755833,ETTm2::Crossformer
2018-02-16 15:00:00,-1.1639084,-0.9970076,-1.1639084,-0.35533702,ETTm2::Crossformer
2018-01-27 14:45:00,-2.093598,-2.0848796,-2.093598,-2.087433,ETTm2::PatchTST
2018-01-27 15:00:00,-2.074601,-2.0754704,-2.074601,-2.0744233,ETTm2::PatchTST
2018-01-27 15:15:00,-2.074601,-2.0688028,-2.074601,-2.0766227,ETTm2::PatchTST
2018-01-27 15:30:00,-2.036693,-2.0612094,-2.036693,-2.0694578,ETTm2::PatchTST
2018-01-27 15:45:00,-2.036693,-2.0439663,-2.036693,-2.0491352,ETTm2::PatchTST
2018-01-27 16:00:00,-2.036693,-2.0423448,-2.036693,-2.057039,ETTm2::PatchTST
2018-01-27 16:15:00,-2.036693,-2.0236993,-2.036693,-2.0447433,ETTm2::PatchTST
2018-01-27 16:30:00,-2.036693,-2.0059304,-2.036693,-2.019117,ETTm2::PatchTST
2018-01-27 16:45:00,-2.036693,-2.0049727,-2.036693,-2.0194893,ETTm2::PatchTST
2018-01-27 17:00:00,-2.036693,-1.9978889,-2.036693,-2.0200646,ETTm2::PatchTST
2018-01-27 17:15:00,-1.9987422,-1.9894698,-1.9987422,-2.011775,ETTm2::PatchTST
2018-01-27 17:30:00,-1.9987422,-1.96866,-1.9987422,-1.9944139,ETTm2::PatchTST
2018-01-27 17:45:00,-1.9987422,-1.9884835,-1.9987422,-2.0174627,ETTm2::PatchTST
2018-01-27 18:00:00,-1.9797453,-1.9676533,-1.9797453,-2.0014246,ETTm2::PatchTST
2018-01-27 18:15:00,-1.9797453,-1.9660716,-1.9797453,-2.0110607,ETTm2::PatchTST
2018-01-27 18:30:00,-1.9797453,-1.9875041,-1.9797453,-2.0246089,ETTm2::PatchTST
2018-01-27 18:45:00,-1.9797453,-1.9670774,-1.9797453,-2.0186627,ETTm2::PatchTST
2018-01-27 19:00:00,-1.9797453,-1.971728,-1.9797453,-2.021421,ETTm2::PatchTST
2018-01-27 19:15:00,-1.9797453,-1.9678632,-1.9797453,-2.0149724,ETTm2::PatchTST
2018-01-27 19:30:00,-1.9797453,-1.9788861,-1.9797453,-2.0279431,ETTm2::PatchTST
2018-01-27 19:45:00,-1.9797453,-1.9749823,-1.9797453,-2.0329013,ETTm2::PatchTST
2018-01-27 20:00:00,-1.9797453,-1.9735868,-1.9797453,-2.030431,ETTm2::PatchTST
2018-01-27 20:15:00,-1.9797453,-1.9807616,-1.9797453,-2.0330884,ETTm2::PatchTST
2018-01-27 20:30:00,-1.9797453,-1.9940313,-1.9797453,-2.0579803,ETTm2::PatchTST
2018-01-27 20:45:00,-1.9797453,-1.9829693,-1.9797453,-2.048364,ETTm2::PatchTST
2018-01-27 21:00:00,-1.9797453,-1.9928617,-1.9797453,-2.0680256,ETTm2::PatchTST
2018-01-27 21:15:00,-1.9797453,-2.0073261,-1.9797453,-2.0798752,ETTm2::PatchTST
2018-01-27 21:30:00,-1.9797453,-1.9993035,-1.9797453,-2.0748792,ETTm2::PatchTST
2018-01-27 21:45:00,-1.9797453,-2.0130174,-1.9797453,-2.0822186,ETTm2::PatchTST
2018-01-27 22:00:00,-1.9797453,-2.0288363,-1.9797453,-2.107149,ETTm2::PatchTST
2018-01-27 22:15:00,-1.9797453,-2.0103252,-1.9797453,-2.081609,ETTm2::PatchTST
2018-01-27 22:30:00,-1.9418374,-2.0157716,-1.9418374,-2.111304,ETTm2::PatchTST
2018-01-27 22:45:00,-1.9418374,-2.0241246,-1.9418374,-2.1067643,ETTm2::PatchTST
2018-01-27 23:00:00,-1.9418374,-2.0278401,-1.9418374,-2.095745,ETTm2::PatchTST
2018-01-27 23:15:00,-1.9418374,-2.030061,-1.9418374,-2.1054723,ETTm2::PatchTST
2018-01-27 23:30:00,-1.9418374,-2.026667,-1.9418374,-2.1149173,ETTm2::PatchTST
2018-01-27 23:45:00,-1.9418374,-2.0543656,-1.9418374,-2.1394267,ETTm2::PatchTST
2018-01-28 00:00:00,-1.9418374,-2.037353,-1.9418374,-2.1212473,ETTm2::PatchTST
2018-01-28 00:15:00,-1.9418374,-2.0468464,-1.9418374,-2.134075,ETTm2::PatchTST
2018-01-28 00:30:00,-1.9418374,-2.040189,-1.9418374,-2.135368,ETTm2::PatchTST
2018-01-28 00:45:00,-1.9607913,-2.0376322,-1.9607913,-2.1393754,ETTm2::PatchTST
2018-01-28 01:00:00,-1.9607913,-2.0531282,-1.9607913,-2.1402726,ETTm2::PatchTST
2018-01-28 01:15:00,-1.9797453,-2.0403283,-1.9797453,-2.1310072,ETTm2::PatchTST
2018-01-28 01:30:00,-1.9797453,-2.0450218,-1.9797453,-2.148686,ETTm2::PatchTST
2018-01-28 01:45:00,-1.9987422,-2.041848,-1.9987422,-2.1403852,ETTm2::PatchTST
2018-01-28 02:00:00,-1.9987422,-2.0397182,-1.9987422,-2.1353583,ETTm2::PatchTST
2018-01-28 02:15:00,-1.9987422,-2.0408669,-1.9987422,-2.144573,ETTm2::PatchTST
2018-01-28 02:30:00,-1.9987422,-2.0453334,-1.9987422,-2.1532242,ETTm2::PatchTST
2018-01-28 02:45:00,-2.0177393,-2.052359,-2.0177393,-2.161939,ETTm2::PatchTST
2018-01-28 03:00:00,-2.0177393,-2.042238,-2.0177393,-2.1416895,ETTm2::PatchTST
2018-01-28 03:15:00,-2.0177393,-2.0410123,-2.0177393,-2.1396427,ETTm2::PatchTST
2018-01-28 03:30:00,-2.0177393,-2.0376463,-2.0177393,-2.1351817,ETTm2::PatchTST
2018-01-28 03:45:00,-2.0177393,-2.055663,-2.0177393,-2.160264,ETTm2::PatchTST
2018-01-28 04:00:00,-2.0177393,-2.059311,-2.0177393,-2.152795,ETTm2::PatchTST
2018-01-28 04:15:00,-2.0177393,-2.061155,-2.0177393,-2.162389,ETTm2::PatchTST
2018-01-28 04:30:00,-2.0177393,-2.0479574,-2.0177393,-2.1546986,ETTm2::PatchTST
2018-01-28 04:45:00,-2.036693,-2.0703692,-2.036693,-2.1654212,ETTm2::PatchTST
2018-01-28 05:00:00,-2.036693,-2.0629501,-2.036693,-2.1572015,ETTm2::PatchTST
2018-01-28 05:15:00,-2.036693,-2.0576096,-2.036693,-2.160526,ETTm2::PatchTST
2018-01-28 05:30:00,-2.036693,-2.0549908,-2.036693,-2.1418438,ETTm2::PatchTST
2018-01-28 05:45:00,-2.036693,-2.0508864,-2.036693,-2.1435773,ETTm2::PatchTST
2018-01-28 06:00:00,-2.036693,-2.074849,-2.036693,-2.173346,ETTm2::PatchTST
2018-01-28 06:15:00,-2.036693,-2.058993,-2.036693,-2.1496367,ETTm2::PatchTST
2018-01-28 06:30:00,-2.036693,-2.0580313,-2.036693,-2.1370525,ETTm2::PatchTST
2018-01-28 06:45:00,-2.036693,-2.0623536,-2.036693,-2.145272,ETTm2::PatchTST
2018-01-28 07:00:00,-2.036693,-2.0653355,-2.036693,-2.1466959,ETTm2::PatchTST
2018-01-28 07:15:00,-2.036693,-2.0679016,-2.036693,-2.144831,ETTm2::PatchTST
2018-01-28 07:30:00,-2.036693,-2.0689669,-2.036693,-2.1339307,ETTm2::PatchTST
2018-01-28 07:45:00,-2.0556471,-2.0732934,-2.0556471,-2.150607,ETTm2::PatchTST
2018-01-28 08:00:00,-2.0556471,-2.071102,-2.0556471,-2.1479955,ETTm2::PatchTST
2018-01-28 08:15:00,-2.074644,-2.1107748,-2.074644,-2.1821983,ETTm2::PatchTST
2018-01-28 08:30:00,-2.074644,-2.0823207,-2.074644,-2.143958,ETTm2::PatchTST
2018-01-28 08:45:00,-2.074644,-2.1009924,-2.074644,-2.164918,ETTm2::PatchTST
2018-01-28 09:00:00,-2.074644,-2.0923765,-2.074644,-2.1572533,ETTm2::PatchTST
2018-01-28 09:15:00,-2.074644,-2.0972562,-2.074644,-2.148838,ETTm2::PatchTST
2018-01-28 09:30:00,-2.074644,-2.1013715,-2.074644,-2.1531067,ETTm2::PatchTST
2018-01-28 09:45:00,-2.074644,-2.1112142,-2.074644,-2.1607802,ETTm2::PatchTST
2018-01-28 10:00:00,-2.074644,-2.0825062,-2.074644,-2.1332717,ETTm2::PatchTST
2018-01-28 10:15:00,-2.0556471,-2.1002145,-2.0556471,-2.145326,ETTm2::PatchTST
2018-01-28 10:30:00,-2.0556471,-2.1020427,-2.0556471,-2.1496112,ETTm2::PatchTST
2018-01-28 10:45:00,-2.0556471,-2.070392,-2.0556471,-2.1137588,ETTm2::PatchTST
2018-01-28 11:00:00,-2.036693,-2.0601048,-2.036693,-2.1020622,ETTm2::PatchTST
2018-01-28 11:15:00,-2.036693,-2.077137,-2.036693,-2.1200984,ETTm2::PatchTST
2018-01-28 11:30:00,-2.036693,-2.0545962,-2.036693,-2.0996284,ETTm2::PatchTST
2018-01-28 11:45:00,-2.036693,-2.0477595,-2.036693,-2.0815306,ETTm2::PatchTST
2018-01-28 12:00:00,-2.0177393,-2.0306034,-2.0177393,-2.0660076,ETTm2::PatchTST
2018-01-28 12:15:00,-1.9987422,-2.0169926,-1.9987422,-2.046158,ETTm2::PatchTST
2018-01-28 12:30:00,-1.9987422,-2.0110216,-1.9987422,-2.0421057,ETTm2::PatchTST
2018-01-28 12:45:00,-1.9987422,-2.0075252,-1.9987422,-2.0349286,ETTm2::PatchTST
2018-01-28 13:00:00,-1.9987422,-1.9605646,-1.9987422,-1.9974055,ETTm2::PatchTST
2018-01-28 13:15:00,-1.9987422,-1.9715925,-1.9987422,-1.9995334,ETTm2::PatchTST
2018-01-28 13:30:00,-1.9987422,-1.9565798,-1.9987422,-1.9902562,ETTm2::PatchTST
